CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit,Total_Revolving_Bal,,,,,,,,,,,
712837233,Existing Customer,46,M,2,High School,Single,$120K +,Blue,13001,1482,,,,,,,,,,,
713597658,Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,2784,2378,,,,,,,,,,,
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,2317,0,,,,,,,,,,,
716891583,Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,1867,970,,,,,,,,,,,
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,2595,2353,,,,,,,,,,,
708125733,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
716484333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,1696,1177,,,,,,,,,,,
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,2694,1576,,,,,,,,,,,
719740008,Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,2791,940,,,,,,,,,,,
717087858,Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,2146,967,,,,,,,,,,,
711605208,Attrited Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,1438.3,0,,,,,,,,,,,
714882258,Existing Customer,38,F,2,College,Married,Unknown,Blue,1438.3,730,,,,,,,,,,,
792300858,Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,4269,1852,,,,,,,,,,,
766550808,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,4195,2440,,,,,,,,,,,
718941183,Existing Customer,48,F,1,College,Married,Less than $40K,Blue,1832,748,,,,,,,,,,,
708516558,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,2588,1782,,,,,,,,,,,
709350783,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,4847,1856,,,,,,,,,,,
771230508,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,2423,429,,,,,,,,,,,
710978058,Existing Customer,50,F,0,Uneducated,Single,$40K - $60K,Blue,7507,1697,,,,,,,,,,,
713405133,Existing Customer,51,M,2,College,Married,$120K +,Blue,5232,1923,,,,,,,,,,,
710723958,Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,1438.3,491,,,,,,,,,,,
823840458,Existing Customer,47,F,1,High School,Married,Unknown,Blue,1828,1517,,,,,,,,,,,
791754258,Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,2557,2351,,,,,,,,,,,
789472833,Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,2283,1690,,,,,,,,,,,
711099408,Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,2684,1658,,,,,,,,,,,
745853283,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,7234,0,,,,,,,,,,,
717790233,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,1438.3,743,,,,,,,,,,,
818791833,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,2730,1303,,,,,,,,,,,
714981483,Existing Customer,50,F,3,High School,Married,Unknown,Blue,2808,1720,,,,,,,,,,,
719373558,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,6275,0,,,,,,,,,,,
823609383,Existing Customer,43,F,4,College,Unknown,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
714408933,Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,10834,0,,,,,,,,,,,
713661933,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,1522,0,,,,,,,,,,,
716218908,Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,2845,919,,,,,,,,,,,
818710233,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,2329,1271,,,,,,,,,,,
719463708,Existing Customer,47,F,1,Uneducated,Single,$40K - $60K,Blue,2099,1164,,,,,,,,,,,
817958733,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,5099,958,,,,,,,,,,,
708397008,Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,3805,821,,,,,,,,,,,
720547533,Existing Customer,47,F,2,High School,Married,Unknown,Blue,11438,0,,,,,,,,,,,
708780783,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,2434,1169,,,,,,,,,,,
758178558,Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,4703,1555,,,,,,,,,,,
716237508,Existing Customer,44,F,5,High School,Married,Unknown,Blue,5254,2507,,,,,,,,,,,
714735033,Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Blue,1438.3,491,,,,,,,,,,,
709726158,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,2206,1110,,,,,,,,,,,
770909433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,3600,1904,,,,,,,,,,,
822121608,Existing Customer,46,M,2,High School,Unknown,$60K - $80K,Blue,7116,693,,,,,,,,,,,
717278808,Existing Customer,37,F,3,College,Married,Less than $40K,Blue,1788,0,,,,,,,,,,,
712640583,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,7508,2148,,,,,,,,,,,
716099958,Attrited Customer,39,F,5,Unknown,Married,$40K - $60K,Blue,3333,1867,,,,,,,,,,,
788772708,Existing Customer,50,F,2,Graduate,Married,Unknown,Blue,13745,0,,,,,,,,,,,
712795833,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,5021,2517,,,,,,,,,,,
718892283,Existing Customer,43,M,2,Graduate,Married,$40K - $60K,Blue,4396,0,,,,,,,,,,,
720294258,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,2558,0,,,,,,,,,,,
721181883,Existing Customer,30,F,0,College,Single,Unknown,Blue,9641,0,,,,,,,,,,,
712098033,Existing Customer,38,F,1,Uneducated,Married,Unknown,Blue,12621,912,,,,,,,,,,,
712593933,Attrited Customer,40,M,3,Doctorate,Married,$40K - $60K,Blue,2313,0,,,,,,,,,,,
711343233,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,1438.3,1183,,,,,,,,,,,
712394283,Existing Customer,44,F,4,Graduate,Divorced,Less than $40K,Blue,1791,1314,,,,,,,,,,,
790021233,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,2300,1598,,,,,,,,,,,
711890808,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,2526,2048,,,,,,,,,,,
714164808,Attrited Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,2918,0,,,,,,,,,,,
825850383,Existing Customer,53,F,2,Graduate,Single,Unknown,Blue,6074,0,,,,,,,,,,,
789533133,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,4995,1766,,,,,,,,,,,
779523258,Existing Customer,34,M,2,Graduate,Married,$40K - $60K,Blue,3323,1062,,,,,,,,,,,
719617758,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,2464,1794,,,,,,,,,,,
779858058,Existing Customer,34,F,2,Graduate,Unknown,Less than $40K,Blue,2730,0,,,,,,,,,,,
710423358,Existing Customer,35,F,1,College,Unknown,Unknown,Blue,1438.3,966,,,,,,,,,,,
710500983,Attrited Customer,43,M,2,College,Single,$80K - $120K,Blue,4617,1035,,,,,,,,,,,
711851583,Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,8220,1015,,,,,,,,,,,
779405133,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,5716,623,,,,,,,,,,,
719410083,Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,1635,1220,,,,,,,,,,,
796196733,Existing Customer,52,F,2,Unknown,Single,$40K - $60K,Blue,4259,0,,,,,,,,,,,
711904008,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,5869,0,,,,,,,,,,,
717666783,Attrited Customer,56,F,3,College,Single,Less than $40K,Blue,2272,1350,,,,,,,,,,,
719911458,Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,2598,1848,,,,,,,,,,,
787506558,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,10762,703,,,,,,,,,,,
719046558,Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,1982,1751,,,,,,,,,,,
708291633,Existing Customer,33,F,2,Doctorate,Unknown,Unknown,Blue,4651,2499,,,,,,,,,,,
720731808,Attrited Customer,52,F,3,Graduate,Single,Less than $40K,Blue,2437,0,,,,,,,,,,,
745124658,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,2563,1579,,,,,,,,,,,
789907533,Attrited Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,4576,193,,,,,,,,,,,
716466483,Existing Customer,44,F,3,Uneducated,Single,$40K - $60K,Blue,2245,1342,,,,,,,,,,,
715919283,Attrited Customer,39,F,4,College,Single,$40K - $60K,Blue,1776,0,,,,,,,,,,,
756736008,Existing Customer,45,F,2,Post-Graduate,Married,Less than $40K,Blue,2911,1471,,,,,,,,,,,
772857558,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Blue,2257,896,,,,,,,,,,,
709246683,Existing Customer,62,M,1,Unknown,Single,Unknown,Blue,18457,2248,,,,,,,,,,,
714559458,Attrited Customer,46,M,4,College,Married,$60K - $80K,Blue,1681,0,,,,,,,,,,,
778405458,Existing Customer,52,F,2,High School,Single,Unknown,Blue,1461,0,,,,,,,,,,,
772150983,Attrited Customer,48,F,3,High School,Unknown,Less than $40K,Blue,2363,978,,,,,,,,,,,
715128408,Existing Customer,49,F,2,Unknown,Married,Less than $40K,Blue,1438.3,863,,,,,,,,,,,
717856983,Existing Customer,42,F,5,Uneducated,Married,Unknown,Blue,1840,1267,,,,,,,,,,,
778231983,Existing Customer,49,F,4,Unknown,Single,$40K - $60K,Blue,7382,1326,,,,,,,,,,,
823908858,Existing Customer,51,M,4,Unknown,Married,$80K - $120K,Blue,3861,622,,,,,,,,,,,
798011733,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,1562,751,,,,,,,,,,,
717945108,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,3088,1477,,,,,,,,,,,
712560558,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
711391308,Existing Customer,46,F,4,Uneducated,Married,$40K - $60K,Blue,2168,1704,,,,,,,,,,,
717688233,Existing Customer,34,F,4,High School,Married,$40K - $60K,Blue,2432,851,,,,,,,,,,,
721093608,Existing Customer,44,M,2,High School,Single,$40K - $60K,Blue,2197,0,,,,,,,,,,,
712669983,Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,10009,1604,,,,,,,,,,,
790017858,Existing Customer,47,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,3979,1319,,,,,,,,,,,
712012758,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,2189,1860,,,,,,,,,,,
720249183,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,8243,927,,,,,,,,,,,
821813058,Existing Customer,42,M,1,High School,Divorced,$80K - $120K,Blue,11946,1172,,,,,,,,,,,
778152108,Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,2239,1256,,,,,,,,,,,
720563958,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,4025,0,,,,,,,,,,,
719633508,Existing Customer,52,F,1,Doctorate,Married,Less than $40K,Blue,1663,0,,,,,,,,,,,
716689383,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,3649,929,,,,,,,,,,,
711420258,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
713177808,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,2894,0,,,,,,,,,,,
708897408,Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,1621,787,,,,,,,,,,,
710855508,Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,2740,1786,,,,,,,,,,,
710115108,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,5562,1556,,,,,,,,,,,
713920158,Attrited Customer,41,F,3,Uneducated,Unknown,Unknown,Blue,13733,0,,,,,,,,,,,
715303608,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,2374,1332,,,,,,,,,,,
710897133,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,2267,1357,,,,,,,,,,,
772813458,Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,6130,1741,,,,,,,,,,,
712998033,Attrited Customer,37,M,3,High School,Single,$120K +,Blue,7361,0,,,,,,,,,,,
712843983,Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,1569,257,,,,,,,,,,,
717947508,Existing Customer,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,1626,1013,,,,,,,,,,,
719279208,Existing Customer,35,F,1,Unknown,Married,Less than $40K,Blue,2158,1299,,,,,,,,,,,
711365133,Existing Customer,43,M,1,Unknown,Single,$60K - $80K,Blue,2283,1470,,,,,,,,,,,
720328008,Existing Customer,57,F,1,High School,Unknown,$40K - $60K,Blue,2542,1884,,,,,,,,,,,
718183833,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
717985158,Existing Customer,47,M,2,Graduate,Unknown,$40K - $60K,Blue,2335,1373,,,,,,,,,,,
771928608,Existing Customer,34,M,1,Uneducated,Single,$60K - $80K,Blue,2033,1832,,,,,,,,,,,
713355708,Existing Customer,41,F,3,High School,Married,Unknown,Blue,4739,1878,,,,,,,,,,,
816761433,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,5821,764,,,,,,,,,,,
714245358,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,2182,1566,,,,,,,,,,,
716313858,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,3319,913,,,,,,,,,,,
714868608,Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,3021,1530,,,,,,,,,,,
717273333,Existing Customer,49,M,5,College,Married,$80K - $120K,Blue,29219,0,,,,,,,,,,,
711631158,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1438.3,869,,,,,,,,,,,
714127383,Attrited Customer,48,F,3,Unknown,Unknown,Unknown,Blue,4431,2517,,,,,,,,,,,
790204983,Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,3131,0,,,,,,,,,,,
822051858,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,1486,0,,,,,,,,,,,
715144383,Existing Customer,40,F,3,High School,Single,Unknown,Blue,6384,2034,,,,,,,,,,,
717971208,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,2077,0,,,,,,,,,,,
718829358,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,1956,958,,,,,,,,,,,
779380908,Attrited Customer,51,M,1,Unknown,Married,$80K - $120K,Blue,24462,946,,,,,,,,,,,
714144258,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,2725,2517,,,,,,,,,,,
797666358,Existing Customer,46,F,4,Uneducated,Unknown,$40K - $60K,Blue,1474,843,,,,,,,,,,,
709965858,Existing Customer,46,M,1,High School,Married,$120K +,Blue,9880,1792,,,,,,,,,,,
779980758,Existing Customer,58,M,2,High School,Divorced,$60K - $80K,Blue,2467,1176,,,,,,,,,,,
811775883,Existing Customer,46,M,4,Graduate,Divorced,$60K - $80K,Blue,5397,2336,,,,,,,,,,,
799720158,Existing Customer,50,M,1,Graduate,Single,$80K - $120K,Blue,3370,1133,,,,,,,,,,,
713011683,Attrited Customer,37,F,3,College,Married,Unknown,Blue,11239,0,,,,,,,,,,,
713503983,Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,2240,1231,,,,,,,,,,,
712137033,Existing Customer,52,F,2,College,Married,Unknown,Blue,2737,1719,,,,,,,,,,,
715910883,Existing Customer,48,F,1,High School,Married,Less than $40K,Blue,4170,1384,,,,,,,,,,,
718142958,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,21839,960,,,,,,,,,,,
719359458,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,1991,0,,,,,,,,,,,
714869958,Existing Customer,55,M,2,Uneducated,Single,$120K +,Blue,29795,2364,,,,,,,,,,,
771163533,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,1438.3,635,,,,,,,,,,,
709028208,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,24221,1274,,,,,,,,,,,
719834208,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,2131,1288,,,,,,,,,,,
779305008,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,2787,2053,,,,,,,,,,,
714506583,Existing Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
712677633,Attrited Customer,42,F,0,Uneducated,Divorced,Unknown,Blue,2712,0,,,,,,,,,,,
708450033,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,2605,2269,,,,,,,,,,,
719606133,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,5169,2296,,,,,,,,,,,
789772983,Existing Customer,49,M,3,College,Unknown,$80K - $120K,Blue,4694,0,,,,,,,,,,,
720656883,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,1848,501,,,,,,,,,,,
718108758,Existing Customer,43,M,2,Unknown,Single,$60K - $80K,Blue,6039,1759,,,,,,,,,,,
709408983,Existing Customer,54,M,2,High School,Married,$120K +,Blue,5256,889,,,,,,,,,,,
771592458,Existing Customer,48,F,1,Graduate,Unknown,Less than $40K,Blue,1708,1059,,,,,,,,,,,
778932633,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,1629,1185,,,,,,,,,,,
708669408,Existing Customer,54,M,5,College,Single,$60K - $80K,Blue,20401,0,,,,,,,,,,,
779947908,Existing Customer,56,M,2,Graduate,Divorced,$120K +,Blue,3296,1435,,,,,,,,,,,
716007708,Existing Customer,48,M,2,Graduate,Married,$120K +,Blue,8956,1279,,,,,,,,,,,
767574108,Existing Customer,49,F,1,College,Married,Less than $40K,Blue,1438.3,786,,,,,,,,,,,
720777558,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,2671,1713,,,,,,,,,,,
816841083,Existing Customer,58,F,3,College,Married,Less than $40K,Blue,2493,1566,,,,,,,,,,,
778849908,Existing Customer,59,F,1,Doctorate,Married,Less than $40K,Blue,2687,2452,,,,,,,,,,,
708745983,Existing Customer,37,F,2,Unknown,Married,$40K - $60K,Blue,2208,1559,,,,,,,,,,,
713381433,Attrited Customer,38,F,1,High School,Married,Less than $40K,Blue,4196,731,,,,,,,,,,,
779404383,Existing Customer,47,F,5,Uneducated,Divorced,Unknown,Blue,12581,1235,,,,,,,,,,,
718607883,Existing Customer,41,M,3,Post-Graduate,Single,$80K - $120K,Blue,17890,2517,,,,,,,,,,,
710542983,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,1930,0,,,,,,,,,,,
709769283,Existing Customer,36,F,4,Unknown,Divorced,Unknown,Blue,8513,0,,,,,,,,,,,
721253508,Existing Customer,40,M,3,High School,Married,$80K - $120K,Blue,9599,2356,,,,,,,,,,,
801037833,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,3192,2517,,,,,,,,,,,
711452583,Existing Customer,43,F,4,Graduate,Unknown,Unknown,Blue,2778,2517,,,,,,,,,,,
716697708,Attrited Customer,61,F,1,High School,Single,Unknown,Blue,3293,0,,,,,,,,,,,
708176208,Existing Customer,48,F,1,Graduate,Married,$40K - $60K,Blue,7268,0,,,,,,,,,,,
716474358,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,1721,729,,,,,,,,,,,
713121408,Existing Customer,38,M,3,College,Married,$80K - $120K,Blue,3976,1667,,,,,,,,,,,
794567133,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1954,808,,,,,,,,,,,
717609633,Existing Customer,44,M,3,Unknown,Married,$120K +,Blue,12725,1759,,,,,,,,,,,
708899283,Existing Customer,40,F,3,Uneducated,Single,Unknown,Blue,2690,1935,,,,,,,,,,,
772415808,Existing Customer,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,2926,716,,,,,,,,,,,
716176683,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,2371,1748,,,,,,,,,,,
709245783,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,7751,1965,,,,,,,,,,,
720507108,Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,1601,0,,,,,,,,,,,
716751858,Attrited Customer,34,F,1,Unknown,Married,Less than $40K,Blue,2401,496,,,,,,,,,,,
712829808,Attrited Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,2187,0,,,,,,,,,,,
711900033,Existing Customer,57,F,0,Doctorate,Married,Unknown,Blue,4661,1734,,,,,,,,,,,
712566258,Existing Customer,40,F,2,Post-Graduate,Divorced,Unknown,Blue,8494,2023,,,,,,,,,,,
712732908,Existing Customer,36,M,4,Graduate,Married,$80K - $120K,Blue,2262,1450,,,,,,,,,,,
717908208,Existing Customer,43,F,3,Graduate,Divorced,Less than $40K,Blue,2525,1595,,,,,,,,,,,
826136283,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,2450,1981,,,,,,,,,,,
778714833,Existing Customer,36,F,4,College,Married,Unknown,Blue,3926,1760,,,,,,,,,,,
779302233,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
778659108,Existing Customer,51,F,2,High School,Single,Unknown,Blue,4789,2203,,,,,,,,,,,
720374808,Existing Customer,41,F,2,Unknown,Unknown,Less than $40K,Blue,2864,1928,,,,,,,,,,,
719592483,Existing Customer,43,F,5,Graduate,Single,Unknown,Blue,4607,2440,,,,,,,,,,,
714702033,Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,1971,979,,,,,,,,,,,
717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,1473,0,,,,,,,,,,,
779122908,Existing Customer,55,F,3,Graduate,Single,$40K - $60K,Blue,3187,1437,,,,,,,,,,,
710676483,Existing Customer,38,F,2,Unknown,Married,Less than $40K,Blue,5589,0,,,,,,,,,,,
827712108,Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,2346,1373,,,,,,,,,,,
769200858,Existing Customer,34,F,4,Graduate,Single,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
779114283,Existing Customer,40,F,5,High School,Single,Less than $40K,Blue,1826,944,,,,,,,,,,,
771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,2208,0,,,,,,,,,,,
716201133,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,1476,0,,,,,,,,,,,
817968783,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,2927,1499,,,,,,,,,,,
826480308,Existing Customer,53,M,3,Graduate,Unknown,$80K - $120K,Blue,4778,1869,,,,,,,,,,,
720307683,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,1438.3,743,,,,,,,,,,,
709618308,Existing Customer,46,F,3,High School,Single,$40K - $60K,Silver,16239,1487,,,,,,,,,,,
710119233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,11726,1925,,,,,,,,,,,
789419658,Existing Customer,47,F,4,College,Married,Unknown,Blue,1438.3,0,,,,,,,,,,,
789800358,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,2647,1288,,,,,,,,,,,
715466133,Existing Customer,50,F,1,Doctorate,Married,Unknown,Blue,2492,1410,,,,,,,,,,,
717659883,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,2418,1106,,,,,,,,,,,
781942983,Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,17827,0,,,,,,,,,,,
712755783,Existing Customer,49,F,1,Graduate,Divorced,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
779551533,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,1764,0,,,,,,,,,,,
714405183,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,1776,1519,,,,,,,,,,,
801783108,Existing Customer,46,M,3,College,Married,$120K +,Blue,1438.3,0,,,,,,,,,,,
779839758,Existing Customer,47,F,2,Post-Graduate,Single,Unknown,Blue,1491,0,,,,,,,,,,,
820648608,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,2552,1879,,,,,,,,,,,
